Name,Time,Batt_Volt,Temp,pH,pHmv,Cond,DOpct,DOmgl,DOgain,Turb,Depth,Lat_dd,Long_dd,GPStime,Num_Sats
WNF-S007,08/11/2018 00:30:00,12.61062,23.78,7.04,-53.1,0.369,39.6,3.35,-999,8.5,2.01,41.12733,-73.80827,42932,10
WNF-S007,08/11/2018 00:15:00,12.61602,23.57,7.04,-53.3,0.369,38.5,3.26,-999,9,2.013,41.1273,-73.80823,41432,10
WNF-S007,08/11/2018 00:00:00,12.61017,23.63,7.04,-53.1,0.368,39.2,3.32,-999,8.2,2.017,41.12734,-73.80824,35932,8
WNF-S007,08/10/2018 23:45:00,12.62725,23.67,7.04,-53.2,0.368,39.2,3.32,-999,8.7,2.02,41.12731,-73.80827,34432,9
WNF-S007,08/10/2018 23:30:00,12.62725,23.67,7.04,-53.2,0.367,43.1,3.65,-999,8.3,2.02,41.1273,-73.80824,32932,9
WNF-S007,08/10/2018 23:15:00,12.62725,23.68,7.04,-53.4,0.366,37.6,3.18,-999,8.7,2.025,41.1273,-73.80823,31432,10
WNF-S007,08/10/2018 23:00:00,12.63834,23.59,7.05,-53.6,0.366,39.9,3.38,-999,9.1,2.028,41.1273,-73.80823,25932,9
WNF-S007,08/10/2018 22:45:00,12.63834,23.79,7.05,-53.5,0.365,42.7,3.61,-999,9.5,2.032,41.12733,-73.80822,24432,10
WNF-S007,08/10/2018 22:30:00,12.64388,23.68,7.05,-53.5,0.364,42.4,3.59,-999,8.6,2.032,41.12732,-73.80823,22932,10
WNF-S007,08/10/2018 22:15:00,12.64388,23.65,7.05,-53.9,0.366,44.2,3.74,-999,9.1,2.031,41.1273,-73.80823,21432,8
WNF-S007,08/10/2018 22:00:00,12.64388,23.76,7.05,-53.9,0.364,44.3,3.74,-999,9,2.031,41.1273,-73.80823,15932,8
WNF-S007,08/10/2018 21:45:00,12.64388,23.66,7.06,-54.2,0.365,44.9,3.8,-999,9.9,2.03,41.1273,-73.8082,14432,6
WNF-S007,08/10/2018 21:30:00,12.64942,23.75,7.06,-54.3,0.362,47.6,4.02,-999,9.4,2.031,41.12733,-73.80824,12932,6
WNF-S007,08/10/2018 21:15:00,12.65497,23.76,7.06,-54.1,0.364,45.4,3.84,-999,9.1,2.038,41.1273,-73.80821,11432,7
WNF-S007,08/10/2018 21:00:00,12.65497,23.74,7.05,-53.9,0.364,44.4,3.75,-999,9,2.044,41.12733,-73.80826,5932,7
WNF-S007,08/10/2018 20:45:00,12.65497,23.74,7.06,-54.1,0.365,45.7,3.86,-999,9.6,2.046,41.12736,-73.80822,4432,8
WNF-S007,08/10/2018 20:30:00,12.64942,23.68,7.06,-54.3,0.365,49.1,4.16,-999,10.2,2.044,41.12735,-73.80821,2932,8
WNF-S007,08/10/2018 20:15:00,12.66051,23.77,7.07,-54.7,0.363,56.5,4.77,-999,10.3,2.044,41.12736,-73.80822,1432,7
WNF-S007,08/10/2018 20:00:00,12.65497,23.66,7.06,-54.4,0.366,49.8,4.22,-999,10.7,2.042,41.12734,-73.80823,235932,8
WNF-S007,08/10/2018 19:45:00,12.6716,23.73,7.05,-54,0.362,50.1,4.24,-999,10.4,2.041,41.12734,-73.80826,234432,8
WNF-S007,08/10/2018 19:30:00,12.67714,23.72,7.06,-54.3,0.356,51.6,4.36,-999,9.8,2.037,41.12734,-73.80826,232932,8
WNF-S007,08/10/2018 19:15:00,12.69931,23.78,7.06,-54.3,0.353,49.3,4.17,-999,10,2.03,41.12736,-73.80828,231432,7
WNF-S007,08/10/2018 19:00:00,12.75474,23.68,7.06,-54.4,0.355,48.6,4.11,-999,9.7,2.025,41.12728,-73.8082,225932,9
WNF-S007,08/10/2018 18:45:00,13.78577,23.46,7.06,-54.5,0.355,48.8,4.15,-999,10.2,2.023,41.12728,-73.80823,224432,8
WNF-S007,08/10/2018 18:30:00,13.87445,23.69,7.06,-54.4,0.354,50.8,4.3,-999,10.4,2.022,41.1273,-73.80826,222932,7
WNF-S007,08/10/2018 18:15:00,14.17948,24.03,7.06,-54.1,0.351,49.1,4.13,-999,10,2.019,41.1273,-73.80823,221432,7
WNF-S007,08/10/2018 18:00:00,13.45458,23.62,7.06,-54.6,0.35,51.6,4.37,-999,9.9,2.021,41.12727,-73.80821,215932,7
WNF-S007,08/10/2018 17:45:00,13.84912,23.7,7.08,-55.5,0.35,53.9,4.56,-999,10.9,2.025,41.1273,-73.80821,214432,7
WNF-S007,08/10/2018 17:30:00,13.70489,23.7,7.07,-55,0.351,55.4,4.69,-999,11.3,2.021,41.12736,-73.8082,212932,6
WNF-S007,08/10/2018 17:15:00,14.05366,23.68,7.06,-54.5,0.35,51.8,4.38,-999,9.9,2.017,41.12734,-73.80816,211432,6
WNF-S007,08/10/2018 17:00:00,13.5796,23.68,7.06,-54.5,0.35,53.8,4.55,-999,10.6,2.016,41.1273,-73.80818,205932,6
WNF-S007,08/10/2018 16:45:00,13.62367,23.63,7.07,-54.7,0.351,54.9,4.65,-999,10.4,2.014,41.1273,-73.80817,204432,7
WNF-S007,08/10/2018 16:30:00,13.96223,23.68,7.07,-54.8,0.351,54,4.57,-999,10.4,2.013,41.12731,-73.80826,202932,7
WNF-S007,08/10/2018 16:15:00,13.42448,23.62,7.06,-54.6,0.354,51.1,4.33,-999,10.3,2.021,41.1273,-73.80826,201432,9
WNF-S007,08/10/2018 16:00:00,13.94506,23.76,7.09,-56.2,0.351,54,4.56,-999,9.6,2.02,41.12728,-73.80823,195932,9
WNF-S007,08/10/2018 15:45:00,13.91654,23.57,7.08,-55.6,0.348,56.9,4.83,-999,10.1,2.021,41.1273,-73.80826,194432,9
WNF-S007,08/10/2018 15:30:00,13.81455,23.66,7.07,-54.7,0.349,55,4.65,-999,10.3,2.025,41.12731,-73.80826,192932,9
WNF-S007,08/10/2018 15:15:00,13.54842,23.72,7.06,-54.6,0.351,51.7,4.37,-999,10.3,2.026,41.12728,-73.80826,191432,9
WNF-S007,08/10/2018 15:00:00,13.75804,23.65,7.08,-55.3,0.35,53.4,4.52,-999,10.8,2.029,41.12728,-73.80828,185932,9
WNF-S007,08/10/2018 14:45:00,13.89108,23.57,7.11,-57.3,0.345,63.5,5.38,-999,11.3,2.034,41.12728,-73.80826,184432,9
WNF-S007,08/10/2018 14:30:00,13.70261,23.55,7.09,-56,0.345,56.2,4.77,-999,10.6,2.037,41.12731,-73.80826,182932,9
WNF-S007,08/10/2018 14:15:00,13.6361,23.41,7.09,-56,0.348,56.6,4.81,-999,12.2,2.042,41.12732,-73.80824,181432,9
WNF-S007,08/10/2018 14:00:00,13.95205,23.57,7.1,-56.7,0.355,68.5,5.8,-999,11.4,2.044,41.1273,-73.80821,175932,9
WNF-S007,08/10/2018 13:45:00,13.69707,23.52,7.08,-55.7,0.347,55.6,4.72,-999,12.1,2.052,41.12732,-73.80823,174432,8
WNF-S007,08/10/2018 13:30:00,13.52523,23.57,7.08,-55.5,0.35,51.6,4.38,-999,12.4,2.061,41.12733,-73.80826,172932,8
WNF-S007,08/10/2018 13:15:00,13.90217,23.43,7.08,-55.7,0.349,55,4.68,-999,11.8,2.067,41.12731,-73.80823,171432,7
WNF-S007,08/10/2018 13:00:00,13.73587,23.42,7.09,-55.9,0.351,57.4,4.88,-999,12.8,2.072,41.12732,-73.80826,165932,7
WNF-S007,08/10/2018 12:45:00,13.88554,23.68,7.09,-55.9,0.35,58.5,4.95,-999,13.4,2.079,41.12734,-73.80822,164432,8
WNF-S007,08/10/2018 12:30:00,13.95205,23.23,7.06,-54.3,0.355,48.3,4.12,-999,13,2.084,41.1273,-73.80823,162932,8
WNF-S007,08/10/2018 12:15:00,13.62501,23.34,7.05,-53.8,0.352,44.9,3.82,-999,13.3,2.088,41.12732,-73.80821,161432,9
WNF-S007,08/10/2018 12:00:00,13.53632,23.26,7.05,-53.9,0.356,46.2,3.94,-999,11.6,2.094,41.12731,-73.8082,155932,9
WNF-S007,08/10/2018 11:45:00,13.89108,23.39,7.04,-53.4,0.353,47.3,4.03,-999,12.9,2.1,41.12732,-73.80818,154432,9
WNF-S007,08/10/2018 11:30:00,13.54741,23.28,7.06,-54.3,0.353,45.8,3.91,-999,12.7,2.104,41.12734,-73.80823,152932,10
WNF-S007,08/10/2018 11:15:00,14.02411,23.24,7.05,-54,0.35,45.8,3.91,-999,13.1,2.113,41.12734,-73.80823,151432,10
WNF-S007,08/10/2018 11:00:00,13.93542,23.36,7.05,-53.9,0.351,47.4,4.03,-999,13.8,2.111,41.12735,-73.80823,145932,10
WNF-S007,08/10/2018 10:45:00,13.7137,22.98,7.04,-53.4,0.348,43.4,3.72,-999,15.3,2.113,41.12736,-73.80823,144432,10
WNF-S007,08/10/2018 10:30:00,13.63055,23.21,7.04,-53,0.344,45.9,3.92,-999,13.7,2.112,41.12735,-73.80822,142932,10
WNF-S007,08/10/2018 10:15:00,13.55295,23.06,7.04,-53.3,0.345,43.8,3.75,-999,13.4,2.114,41.12733,-73.80823,141432,10
WNF-S007,08/10/2018 10:00:00,13.64164,23.06,7.04,-53.1,0.345,43.1,3.69,-999,14.2,2.122,41.12734,-73.80826,135932,10
WNF-S007,08/10/2018 09:45:00,13.59175,23.1,7.03,-52.8,0.349,41,3.51,-999,14.2,2.121,41.12731,-73.80826,134432,9
WNF-S007,08/10/2018 09:30:00,13.65272,23.31,7.04,-53.4,0.344,47,4.01,-999,12.3,2.12,41.1273,-73.80823,132932,10
WNF-S007,08/10/2018 09:15:00,13.18156,23,7.04,-53.1,0.346,40.1,3.44,-999,14.3,2.12,41.12728,-73.8082,131432,9
WNF-S007,08/10/2018 09:00:00,13.10341,23.28,7.04,-52.9,0.353,43.1,3.67,-999,13.9,2.118,41.12732,-73.80826,125932,9
WNF-S007,08/10/2018 08:45:00,13.05804,23,7.03,-52.5,0.347,39.9,3.42,-999,13.9,2.117,41.12732,-73.80827,124432,10
WNF-S007,08/10/2018 08:30:00,12.83501,22.95,7.03,-52.3,0.344,41.7,3.58,-999,15,2.117,41.12733,-73.80827,122932,10
WNF-S007,08/10/2018 08:15:00,12.77981,22.85,7.02,-52.1,0.346,40.9,3.51,-999,14.6,2.119,41.12733,-73.80827,121432,10
WNF-S007,08/10/2018 08:00:00,12.7355,22.91,7.02,-52.1,0.346,36,3.09,-999,14.7,2.122,41.12733,-73.80826,115932,10
WNF-S007,08/10/2018 07:45:00,12.70783,22.95,7.02,-52,0.344,38.2,3.28,-999,15,2.125,41.12731,-73.80822,114432,9
WNF-S007,08/10/2018 07:30:00,12.66907,22.99,7.02,-52.2,0.346,38.8,3.33,-999,15.9,2.128,41.12734,-73.80826,112932,9
WNF-S007,08/10/2018 07:15:00,12.62494,22.91,7.02,-51.9,0.343,37.9,3.25,-999,14.9,2.129,41.12732,-73.80821,111432,10
WNF-S007,08/10/2018 07:00:00,12.58621,22.86,7.01,-51.7,0.343,37.1,3.19,-999,16,2.131,41.12731,-73.80823,105932,9
WNF-S007,08/10/2018 06:45:00,12.56362,22.79,7.03,-52.5,0.344,40.3,3.47,-999,16.1,2.134,41.1273,-73.80823,104432,9
WNF-S007,08/10/2018 06:30:00,12.54701,22.92,7.01,-51.5,0.341,37.6,3.22,-999,16.6,2.14,41.12731,-73.80826,102932,9
WNF-S007,08/10/2018 06:15:00,12.53613,22.86,7.01,-51.7,0.342,36.7,3.15,-999,16.3,2.141,41.12734,-73.80827,101432,8
WNF-S007,08/10/2018 06:00:00,12.53634,22.91,7.01,-51.7,0.34,38.8,3.34,-999,17.5,2.14,41.12734,-73.80826,95932,8
WNF-S007,08/10/2018 05:45:00,12.5361,22.89,7.01,-51.6,0.341,38.4,3.29,-999,17.4,2.137,41.12734,-73.80827,94432,7
WNF-S007,08/10/2018 05:30:00,12.54187,22.8,7.01,-51.6,0.345,38.4,3.3,-999,17.2,2.134,41.12734,-73.80827,92932,8
WNF-S007,08/10/2018 05:15:00,12.54158,22.88,7.03,-52.6,0.345,40.8,3.51,-999,16.7,2.13,41.12734,-73.80826,91432,8
WNF-S007,08/10/2018 05:00:00,12.54685,22.91,7.02,-52.3,0.345,39.7,3.41,-999,17.8,2.128,41.12734,-73.80821,85932,9
WNF-S007,08/10/2018 04:45:00,12.5475,22.94,7.02,-52.1,0.347,38.8,3.33,-999,16.9,2.126,41.12734,-73.80826,84432,8
WNF-S007,08/10/2018 04:30:00,12.54737,22.87,7.02,-52,0.348,40,3.44,-999,16.1,2.124,41.12736,-73.80822,82932,8
WNF-S007,08/10/2018 04:15:00,12.54679,22.94,7.03,-52.6,0.344,39.9,3.42,-999,17.7,2.121,41.12733,-73.80821,81432,9
WNF-S007,08/10/2018 04:00:00,12.55845,22.93,7.03,-52.4,0.343,42.5,3.65,-999,16.8,2.121,41.12732,-73.80822,75932,10
WNF-S007,08/10/2018 03:45:00,12.5636,22.92,7.03,-52.3,0.343,41.2,3.54,-999,17.2,2.126,41.12734,-73.80823,74432,9
WNF-S007,08/10/2018 03:30:00,12.56337,22.85,7.03,-52.7,0.34,43.2,3.72,-999,19.3,2.126,41.12734,-73.80827,72932,10
WNF-S007,08/10/2018 03:15:00,12.56918,22.83,7.03,-52.6,0.34,44,3.78,-999,18.8,2.123,41.12734,-73.80824,71432,9
WNF-S007,08/10/2018 03:00:00,12.57439,22.85,7.03,-52.9,0.34,44.2,3.8,-999,18,2.115,41.12734,-73.80824,65932,9
WNF-S007,08/10/2018 02:45:00,12.57497,22.88,7.05,-54,0.339,47.9,4.12,-999,17.4,2.119,41.12736,-73.8083,64432,9
WNF-S007,08/10/2018 02:30:00,12.57498,22.88,7.06,-54.1,0.341,48,4.12,-999,17.3,2.122,41.12736,-73.80826,62932,10
WNF-S007,08/10/2018 02:15:00,12.58068,22.91,7.04,-53.2,0.339,46.9,4.03,-999,17.6,2.114,41.12735,-73.80826,61432,10
WNF-S007,08/10/2018 02:00:00,12.57998,22.82,7.04,-53.1,0.337,48.2,4.15,-999,16.9,2.114,41.12734,-73.80823,55932,9
WNF-S007,08/10/2018 01:45:00,12.59163,22.99,7.04,-53.3,0.335,48.5,4.16,-999,17.6,2.114,41.12735,-73.80826,54432,8
WNF-S007,08/10/2018 01:30:00,12.59737,22.82,7.04,-53.3,0.336,47.3,4.07,-999,19,2.114,41.12734,-73.80827,52932,8
WNF-S007,08/10/2018 01:15:00,12.59119,22.91,7.05,-53.5,0.334,48.5,4.17,-999,19.3,2.122,41.12734,-73.80832,51432,8
WNF-S007,08/10/2018 01:00:00,12.59714,22.99,7.05,-53.6,0.334,48.5,4.16,-999,19,2.125,41.12734,-73.8083,45932,8
WNF-S007,08/10/2018 00:45:00,12.59684,22.79,7.05,-53.8,0.333,50.2,4.32,-999,20.3,2.127,41.12735,-73.80828,44432,9
WNF-S007,08/10/2018 00:30:00,12.60772,22.9,7.05,-53.6,0.331,50.2,4.31,-999,19.4,2.131,41.12732,-73.80826,42932,8
WNF-S007,08/10/2018 00:15:00,12.613,22.88,7.07,-54.8,0.332,54.8,4.71,-999,21,2.136,41.12732,-73.80823,41432,8
WNF-S007,08/10/2018 00:00:00,12.61383,22.81,7.05,-53.8,0.331,51.1,4.4,-999,21,2.138,41.12731,-73.80826,35932,8
WNF-S007,08/09/2018 23:45:00,12.61348,22.81,7.04,-53.4,0.331,51.9,4.46,-999,21,2.142,41.1273,-73.80826,34432,10
WNF-S007,08/09/2018 23:30:00,12.61885,22.83,7.04,-53.2,0.331,53.1,4.56,-999,21.1,2.142,41.12732,-73.80826,32932,9
WNF-S007,08/09/2018 23:15:00,12.62447,22.81,7.04,-53.3,0.333,52.2,4.49,-999,21.7,2.14,41.12732,-73.80824,31432,10
WNF-S007,08/09/2018 23:00:00,12.62475,22.82,7.05,-53.7,0.335,51.5,4.43,-999,18.7,2.139,41.12731,-73.80826,25932,10
WNF-S007,08/09/2018 22:45:00,12.62602,22.79,7.05,-53.6,0.333,54.3,4.67,-999,21,2.145,41.12734,-73.80822,24432,10
WNF-S007,08/09/2018 22:30:00,12.63725,22.81,7.04,-53,0.335,53.3,4.59,-999,18,2.143,41.1273,-73.80823,22932,10
WNF-S007,08/09/2018 22:15:00,12.6374,22.85,7.04,-53,0.336,52.1,4.48,-999,17.9,2.14,41.12731,-73.80823,21432,9
WNF-S007,08/09/2018 22:00:00,12.64302,22.85,7.04,-53.2,0.333,52.1,4.48,-999,19.9,2.14,41.1273,-73.80826,15932,7
WNF-S007,08/09/2018 21:45:00,12.64388,22.86,7.05,-53.8,0.332,52.9,4.55,-999,19.9,2.14,41.12728,-73.80821,14432,8
WNF-S007,08/09/2018 21:30:00,12.64942,22.92,7.05,-54,0.332,54.5,4.68,-999,20.7,2.14,41.12732,-73.80823,12932,7
WNF-S007,08/09/2018 21:15:00,12.63834,22.76,7.05,-53.8,0.33,53.8,4.64,-999,20.6,2.142,41.12734,-73.80823,11432,7
WNF-S007,08/09/2018 21:00:00,12.64942,22.81,7.05,-53.6,0.332,54.2,4.66,-999,21.4,2.141,41.12734,-73.80824,5932,8
WNF-S007,08/09/2018 20:45:00,12.66051,22.84,7.06,-54.1,0.329,53.6,4.61,-999,21.2,2.145,41.12738,-73.80821,4432,7
WNF-S007,08/09/2018 20:30:00,12.66051,22.85,7.05,-53.9,0.327,56.3,4.84,-999,23.2,2.145,41.12738,-73.80823,2932,7
WNF-S007,08/09/2018 20:15:00,12.66051,22.85,7.06,-54.5,0.324,58,4.98,-999,23.9,2.144,41.12734,-73.80826,1432,8
WNF-S007,08/09/2018 20:00:00,12.65497,22.86,7.05,-54,0.327,58.7,5.05,-999,47.3,2.148,41.12733,-73.80826,235932,8
WNF-S007,08/09/2018 19:45:00,12.6716,22.72,7.05,-54,0.327,59.2,5.1,-999,40.5,2.146,41.12734,-73.80826,234432,8
WNF-S007,08/09/2018 19:30:00,12.68268,22.76,7.06,-54.2,0.326,59.1,5.09,-999,22.9,2.144,41.12735,-73.80827,232932,7
WNF-S007,08/09/2018 19:15:00,12.7104,22.85,7.06,-54.3,0.327,57.2,4.92,-999,55.4,2.142,41.12733,-73.80824,231432,6
WNF-S007,08/09/2018 19:00:00,12.76583,22.85,7.06,-54.4,0.324,61.1,5.25,-999,26.9,2.138,41.1273,-73.80823,225922,6
WNF-S007,08/09/2018 18:45:00,13.08179,22.75,7.06,-54.1,0.324,61.4,5.29,-999,30.9,2.132,41.12728,-73.80822,224432,7
WNF-S007,08/09/2018 18:30:00,13.61947,22.79,7.04,-53.4,0.326,57.8,4.97,-999,34.9,2.128,41.12731,-73.80826,222932,7
WNF-S007,08/09/2018 18:15:00,13.89112,22.72,7.05,-53.6,0.325,58.3,5.02,-999,64.7,2.124,41.12728,-73.80822,221432,6
WNF-S007,08/09/2018 18:00:00,13.5201,22.74,7.06,-54.4,0.323,61.1,5.26,-999,32.3,2.124,41.1273,-73.80821,215932,7
WNF-S007,08/09/2018 17:45:00,13.77475,22.77,7.06,-54.6,0.323,62.1,5.35,-999,47.2,2.125,41.12731,-73.80823,214432,7
WNF-S007,08/09/2018 17:30:00,13.76971,22.76,7.06,-54.5,0.321,58.8,5.06,-999,33.8,2.122,41.12735,-73.80813,212932,6
WNF-S007,08/09/2018 17:15:00,13.61502,22.75,7.07,-54.8,0.321,59.6,5.14,-999,68.4,2.116,41.12734,-73.80817,211432,6
WNF-S007,08/09/2018 17:00:00,13.80322,22.77,7.07,-54.9,0.317,63.7,5.48,-999,59.4,2.116,41.12732,-73.8082,205932,7
WNF-S007,08/09/2018 16:45:00,13.91586,22.76,7.08,-55.7,0.317,63.4,5.46,-999,129.1,2.119,41.12732,-73.80823,204432,8
WNF-S007,08/09/2018 16:30:00,13.78831,22.7,7.09,-56.2,0.32,63.2,5.45,-999,162.2,2.121,41.12731,-73.80828,202932,8
WNF-S007,08/09/2018 16:15:00,13.44421,22.88,7.1,-56.6,0.314,70.3,6.04,-999,28.5,2.123,41.1273,-73.80827,201432,9
WNF-S007,08/09/2018 16:00:00,13.98013,22.79,7.11,-57.4,0.313,72.7,6.26,-999,28.3,2.128,41.1273,-73.80826,195932,9
WNF-S007,08/09/2018 15:45:00,13.96404,22.79,7.12,-57.6,0.317,74.7,6.43,-999,28.6,2.127,41.12731,-73.80826,194432,8
WNF-S007,08/09/2018 15:30:00,13.78627,22.64,7.11,-57.4,0.312,66.3,5.73,-999,37,2.13,41.12731,-73.80827,192932,9
WNF-S007,08/09/2018 15:15:00,13.60838,22.78,7.11,-57.2,0.31,72.7,6.25,-999,30.9,2.13,41.12728,-73.80827,191432,9
WNF-S007,08/09/2018 15:00:00,13.45872,22.99,7.1,-56.7,0.318,70.2,6.02,-999,37.3,2.128,41.12728,-73.80826,185932,9
WNF-S007,08/09/2018 14:45:00,13.60284,22.77,7.1,-56.8,0.321,66.7,5.74,-999,63.6,2.131,41.12728,-73.80823,184432,8
WNF-S007,08/09/2018 14:30:00,13.92434,22.69,7.1,-56.4,0.315,62.3,5.37,-999,68.4,2.134,41.1273,-73.80823,182932,8
WNF-S007,08/09/2018 14:15:00,13.64718,22.76,7.12,-57.7,0.312,71.2,6.13,-999,38.5,2.138,41.1273,-73.80821,181432,9
WNF-S007,08/09/2018 14:00:00,13.85782,22.38,7.11,-57.2,0.31,62.7,5.44,-999,32.3,2.141,41.12731,-73.80824,175932,9
WNF-S007,08/09/2018 13:45:00,14.25693,22.55,7.09,-56.4,0.31,66.8,5.77,-999,40.5,2.145,41.1273,-73.80823,174432,10
WNF-S007,08/09/2018 13:30:00,13.48643,22.51,7.09,-56.1,0.311,63.2,5.47,-999,32.3,2.15,41.12733,-73.80826,172932,9
WNF-S007,08/09/2018 13:15:00,14.04074,22.57,7.08,-55.2,0.311,59.8,5.17,-999,31.4,2.153,41.1273,-73.80823,171432,8
WNF-S007,08/09/2018 13:00:00,13.68598,22.35,7.08,-55.5,0.303,61.2,5.31,-999,36.7,2.157,41.12732,-73.80823,165932,9
WNF-S007,08/09/2018 12:45:00,13.80793,22.42,7.06,-54.5,0.314,58.3,5.05,-999,41.3,2.157,41.12732,-73.80826,164432,7
WNF-S007,08/09/2018 12:30:00,13.44763,22.41,7.05,-53.7,0.311,57.5,4.98,-999,401.6,2.164,41.12734,-73.80826,162932,8
WNF-S007,08/09/2018 12:15:00,13.4698,22.44,7.05,-53.8,0.311,59.4,5.15,-999,30.7,2.167,41.12732,-73.80823,161432,9
WNF-S007,08/09/2018 12:00:00,13.53632,22.43,7.06,-54.1,0.308,57.3,4.96,-999,40.7,2.17,41.12734,-73.80821,155932,9
WNF-S007,08/09/2018 11:45:00,14.04074,22.36,7.06,-54.6,0.307,58.1,5.04,-999,32.6,2.172,41.12736,-73.80824,154432,9
WNF-S007,08/09/2018 11:30:00,14.05737,22.31,7.05,-54,0.309,56.6,4.92,-999,33.2,2.176,41.12735,-73.80821,152932,10
WNF-S007,08/09/2018 11:15:00,13.54186,22.17,7.06,-54.3,0.307,56,4.88,-999,35.7,2.182,41.12735,-73.80826,151432,10
WNF-S007,08/09/2018 11:00:00,13.62501,22.36,7.06,-54.6,0.311,57.1,4.96,-999,34.4,2.189,41.12734,-73.80822,145932,10
WNF-S007,08/09/2018 10:45:00,13.78022,22.32,7.04,-53.4,0.312,54.1,4.7,-999,38,2.192,41.12734,-73.80823,144432,10
WNF-S007,08/09/2018 10:30:00,13.55295,22.21,7.06,-54.3,0.308,54.5,4.74,-999,42,2.2,41.12734,-73.80822,142932,10
WNF-S007,08/09/2018 10:15:00,13.66935,22.16,7.04,-53.2,0.316,51.4,4.48,-999,39.3,2.202,41.12732,-73.80824,141432,10
WNF-S007,08/09/2018 10:00:00,14.06292,22.22,7.03,-52.4,0.318,46.4,4.04,-999,71.6,2.205,41.12734,-73.80826,135932,10
WNF-S007,08/09/2018 09:45:00,14.22921,22.24,7.03,-52.7,0.317,48.2,4.2,-999,37.3,2.211,41.12731,-73.80824,134432,10
WNF-S007,08/09/2018 09:30:00,14.13498,22.31,7.03,-52.6,0.321,46.7,4.06,-999,38.2,2.213,41.12724,-73.80818,132932,9
WNF-S007,08/09/2018 09:15:00,13.64718,22.15,7.03,-52.7,0.314,49.1,4.28,-999,38,2.214,41.12728,-73.80821,131432,9
WNF-S007,08/09/2018 09:00:00,13.16493,22.16,7.02,-52.3,0.321,42.2,3.67,-999,39.2,2.216,41.1273,-73.80824,125932,9
WNF-S007,08/09/2018 08:45:00,13.05961,22.18,7.05,-53.5,0.319,48.3,4.21,-999,51,2.222,41.12732,-73.80826,124432,10
WNF-S007,08/09/2018 08:30:00,12.99309,22.14,7.02,-52.2,0.318,47.5,4.14,-999,37.7,2.221,41.12731,-73.80827,122932,9
WNF-S007,08/09/2018 08:15:00,12.77137,22.06,7.02,-52.1,0.318,46.3,4.04,-999,34.4,2.223,41.12734,-73.80828,121432,10
WNF-S007,08/09/2018 08:00:00,12.73248,22.08,7.02,-52,0.321,44.2,3.85,-999,75.8,2.225,41.1273,-73.80822,115932,9
WNF-S007,08/09/2018 07:45:00,12.68249,22.14,7.03,-52.4,0.319,46.4,4.05,-999,59.8,2.224,41.12731,-73.80822,114432,9
WNF-S007,08/09/2018 07:30:00,12.64875,22.18,7.03,-52.7,0.318,47.6,4.15,-999,39.5,2.225,41.12734,-73.80824,112932,9
WNF-S007,08/09/2018 07:15:00,12.59381,22.02,7.04,-53,0.314,50.2,4.38,-999,54.7,2.226,41.12732,-73.80824,111432,10
WNF-S007,08/09/2018 07:00:00,12.60438,22.13,7.04,-53.1,0.313,48.9,4.26,-999,62.5,2.223,41.12734,-73.80826,105932,9
WNF-S007,08/09/2018 06:45:00,12.62135,22.07,7.03,-52.9,0.314,49.5,4.32,-999,63.7,2.224,41.12733,-73.80824,104432,9
WNF-S007,08/09/2018 06:30:00,12.58776,22.06,7.03,-52.8,0.316,48.4,4.22,-999,42.1,2.217,41.12732,-73.80827,102932,9
WNF-S007,08/09/2018 06:15:00,12.57175,22.07,7.03,-52.4,0.313,50.5,4.41,-999,53.9,2.213,41.12736,-73.80827,101432,8
WNF-S007,08/09/2018 06:00:00,12.57177,22.07,7.02,-52.3,0.312,50,4.36,-999,63.6,2.213,41.12732,-73.80827,95932,8
WNF-S007,08/09/2018 05:45:00,12.5761,22.08,7.03,-52.6,0.311,52.2,4.56,-999,59.3,2.206,41.12735,-73.8083,94432,8
WNF-S007,08/09/2018 05:30:00,12.58261,22.1,7.05,-53.8,0.31,53.8,4.69,-999,40.9,2.205,41.12736,-73.80832,92932,8
WNF-S007,08/09/2018 05:15:00,12.58804,22.1,7.03,-52.8,0.308,51.8,4.52,-999,36.5,2.198,41.12736,-73.80826,91432,9
WNF-S007,08/09/2018 05:00:00,12.59395,22.05,7.04,-52.9,0.306,51.9,4.53,-999,67.4,2.198,41.12731,-73.80823,85932,9
WNF-S007,08/09/2018 04:45:00,12.5881,22.06,7.03,-52.7,0.305,52.2,4.56,-999,51.3,2.194,41.12732,-73.80824,84432,8
WNF-S007,08/09/2018 04:30:00,12.59354,22.01,7.04,-53,0.303,54.2,4.73,-999,52.4,2.19,41.12735,-73.80821,82932,9
WNF-S007,08/09/2018 04:15:00,12.60465,22.11,7.03,-52.6,0.308,53.2,4.64,-999,37.2,2.187,41.12731,-73.80823,81432,10
WNF-S007,08/09/2018 04:00:00,12.60492,22.07,7.03,-52.5,0.31,52.2,4.55,-999,46,2.182,41.12731,-73.80826,75932,10
WNF-S007,08/09/2018 03:45:00,12.5995,22.07,7.03,-52.6,0.311,52.9,4.62,-999,62.7,2.175,41.12732,-73.80826,74432,10
WNF-S007,08/09/2018 03:30:00,12.61061,22.11,7.05,-53.5,0.307,55,4.79,-999,61,2.173,41.12736,-73.80826,72932,10
WNF-S007,08/09/2018 03:15:00,12.60437,22.09,7.03,-52.9,0.303,53.8,4.69,-999,52.8,2.168,41.12735,-73.80826,71432,9
